pitch shifting,pitch shifting down,pitch shifting up,time stretching,time stretching down,time stretching up,reverberation,noise,sample_id
0.2509763751711164,0.1957343772053719,0.331316028535366,-0.017500917116800907,-0.017153289582994224,-0.01784854465060759,-0.000920748710632302,0.26748377287929703,17
0.23542413275156704,0.19858937412500377,0.2958013046532869,0.11452999917997253,0.22782689084609353,0.001233107513851639,0.2031948924064636,0.8339044649209509,17
0.00014518839972355035,0.00010110139846797317,0.00020379424095151588,0.0036869082185957414,0.0071560409333970565,0.0002177755037943152,0.031105208396911666,0.1089123053984209,17
0.4917587877384254,0.6497228857129812,0.38297056853771205,-0.016776154438654545,-0.021409041351742264,-0.012143267525566936,0.01644167900085447,0.2791304230182008,18
0.007225163635753429,0.0070650830864906755,0.008107694983482405,0.02141622040006852,-0.04018796814812553,0.08302040894826257,-0.11112657785415647,0.2601432433267209,18
0.0005635079883393734,4.360079765319824e-05,0.0011397659778594749,0.0005506575107574463,0.0009531444973416292,0.00014817052417326337,0.01946777105331421,1.8130649219849637e-05,18
0.038685174215407625,0.003491449356079146,0.0777474045753479,0.35530660715368056,0.39756007989247644,0.3130531344148848,0.5158874243497849,0.7202068489793667,19
0.006215901601882234,0.010990494489669822,0.0020628988742827925,0.008733103672663334,0.0038592020670572547,0.013607005278269413,0.011791968345642112,0.7235252921562857,19
0.03657583679471699,0.004244458675384477,0.07256479859352116,0.030033595032162186,0.05908702479468453,0.0009801652696397323,0.2550967715680599,0.18050499395890673,19
0.12309441679999944,0.0918322622776031,0.16666601300239559,0.04318491617838538,0.07196518447664046,0.014404647880130295,0.587159526348114,0.696621887375262,20
0.055300011521294046,0.10464249253273006,0.011487531661987349,0.026631828811433556,0.052072180642022015,0.0011914769808450965,0.02003778219223018,0.7662883948038474,20
0.22093213633412412,0.22922776937484746,0.2347297169268131,0.010799047019746544,0.002034260167015911,0.019563833872477177,0.0069449543952941895,0.039092947136272094,20
0.04606375382060102,0.016339540481567383,0.08039434254169464,0.264262513568004,0.26267184068759286,0.26585318644841516,0.5457334861159324,0.7510066454468125,21
0.029715909844353128,0.0003904581069946733,0.06201296448707583,0.004211948977576374,-0.00021049711439347085,0.008634395069546219,0.005888438224792458,0.2786527330225165,21
0.00373641649881995,0.003647375106811568,0.004199099540710405,0.00199412968423629,0.0024158557256063196,0.0015724036428663712,0.39534268751740453,0.07848382538015197,21
0.03509906076249625,0.0015315890312195268,0.07217643857002254,0.20770638560255372,0.31234640296962524,0.1030663682354821,0.7878586508333683,0.4132709320295941,22
0.013348085539681587,0.0006014049053192361,0.027429574728012107,-0.00018364522192215738,0.0005036791165670129,-0.0008709695604112166,0.009012353420257524,0.6350856247273358,22
0.0027052419526236715,0.00020877718925471633,0.005472230911254927,0.0007989704608917236,1.908010906648272e-05,0.0015788608127169645,0.15981998443603518,0.0041318481618707326,22
